asset_id,original_file,brand_detected,category,visual_role,source_type,source_url,rights_status,commercial_use_allowed,derivative_allowed,needs_masking,masking_targets,risk_level,approved_for_generation,notes
asset_001949,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_013.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001950,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_014.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001951,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_015.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001952,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_016.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001953,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_017.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001954,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_018.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001955,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_019.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001956,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_020.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001957,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_021.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001958,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_022.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001959,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_023.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001960,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_024.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001961,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_025.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001962,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_026.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001963,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_027.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001964,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_028.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001965,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_029.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001966,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_030.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001967,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_031.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001968,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_032.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001969,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_033.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001970,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_034.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001971,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_035.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001972,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_036.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001973,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_037.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001974,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_038.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001975,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_039.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001976,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_040.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001977,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_041.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001978,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_042.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001979,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_043.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001980,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_044.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001981,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_045.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001982,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_046.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001983,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_047.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001984,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_048.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001985,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_049.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001986,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_050.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001987,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_051.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001988,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_052.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001989,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_053.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001990,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_054.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001991,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_055.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001992,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_056.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001993,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_057.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001994,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_058.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001995,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_059.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001996,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_060.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001997,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_061.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001998,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_062.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_001999,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_063.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002000,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_064.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002001,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_065.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002002,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_066.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002003,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_067.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002004,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_068.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002005,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_069.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002006,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_070.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002007,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_071.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002008,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_072.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002009,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_073.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002010,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_074.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002011,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_075.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002012,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_076.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002013,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_077.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002014,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_078.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002015,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_079.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002016,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_080.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002017,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_081.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002018,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_082.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002019,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_083.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002020,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_084.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002021,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_085.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002022,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_086.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002023,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_087.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002024,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_088.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002025,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_089.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002026,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_090.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002027,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_091.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002028,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_092.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002029,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_093.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002030,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_094.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002031,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_095.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002032,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_096.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002033,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_097.jpg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002034,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_098.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002035,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_099.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002036,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_100.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002037,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_101.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002038,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_102.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002039,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_103.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002040,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_104.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002041,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_105.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002042,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_106.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002043,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_107.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002044,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_108.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002045,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_109.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002046,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_110.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002047,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_111.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002048,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_112.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002049,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_113.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
asset_002050,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\08_paris-baguette\05_food_drink_menu\08_paris-baguette_05_food_drink_menu_114.jpeg,파리바게뜨,menu,mood,self_shot,,owned,True,True,True,third_party_poster_or_campaign,medium,False,
